#str         Henry coeff (mol/kg/Pa)          error (mol/kg/Pa)   
835        0.000141382       1.55466e-06
836        0.000212691       6.31643e-06
837        0.00017554       2.45579e-06
838        0.000162613       4.784e-06
839        0.000212413       1.91451e-05
840        0.000123228       5.85461e-06
841        0.00017392       4.61121e-06
842        0.000360779       2.27204e-05
843        0.000136764       1.42491e-06
844        0.000145746       6.0307e-06
845        0.000170015       4.65259e-06
846        0.000217762       3.83675e-06
847        0.00015058       4.89636e-06
848        0.000181314       1.06842e-05
849        0.000221724       6.26196e-06
850        0.000466327       4.45981e-05
851        0.00015683       6.01059e-06
852        0.000273943       9.69503e-06
853        0.000351902       1.02649e-05
854        8.97073e-05       2.9057e-06
855        7.48837e-05       7.61349e-07
856        0.000134787       2.35033e-06
857        0.000181923       3.45255e-06
858        0.000382861       9.9092e-06
859        0.000195522       2.52389e-06
860        0.000197813       4.45263e-06
861        0.0001316       5.18532e-06
862        0.000219349       2.12755e-06
863        0.000264393       1.10584e-05
864        0.000153014       3.47789e-06
865        0.000279471       1.22758e-05
866        0.000196118       6.85397e-06
867        0.000168046       1.16641e-05
868        0.000161699       8.43442e-06
869        0.00024466       3.79265e-06
870        0.000132943       3.99769e-06
871        0.000715684       2.04866e-05
872        0.000226169       1.03466e-05
873        0.000116613       2.4747e-06
874        0.000250745       3.88931e-06
875        0.000391541       2.57675e-05
876        0.000175632       3.41817e-06
877        0.000316042       2.62504e-05
878        0.000167711       1.26831e-05
879        0.00101578       7.36855e-05
880        0.000191004       4.81588e-06
881        0.000117906       6.24077e-06
882        0.000237266       1.28967e-05
883        0.000306961       2.2024e-05
884        0.000192608       3.68966e-06
885        0.000434529       7.17991e-06
886        0.000231153       3.4957e-06
887        0.000215409       1.25257e-05
888        0.000340253       6.85703e-06
889        0.000140501       2.29865e-06
890        0.000110279       4.70689e-06
891        0.00016772       1.22568e-05
892        0.000302622       1.02783e-05
893        0.00021645       5.38817e-06
894        0.000167184       3.16458e-06
895        0.000330256       1.35402e-05
896        0.000209189       1.05552e-05
897        0.000232442       1.14123e-05
898        0.000137503       4.22481e-06
899        0.000154254       9.68626e-06
900        0.000319345       6.34976e-05
901        0.000211029       1.38606e-05
902        0.000634342       5.08414e-05
903        0.000156839       3.65715e-06
904        0.000168792       1.89569e-05
905        0.000152211       5.02357e-06
906        0.000135993       9.067e-06
907        0.000191989       9.65903e-06
908        0.00013732       1.79208e-05
909        0.000164851       9.79438e-06
910        0.000188057       1.06811e-05
911        0.000155552       3.86854e-06
912        0.000145178       7.01616e-06
913        0.000171509       5.75354e-06
914        0.000229816       7.26205e-06
915        0.000231902       7.77337e-06
916        0.00024631       4.45899e-06
917        0.000161912       1.95741e-06
918        0.000193468       1.34197e-05
919        0.000189304       1.77455e-06
920        0.000360281       2.67806e-05
921        0.000157933       5.63337e-06
922        0.000115978       2.19129e-06
923        0.000175422       5.25964e-06
924        0.000260837       4.17966e-06
925        0.000189413       8.32842e-06
926        0.000202304       4.34982e-06
927        0.000194697       4.43519e-06
928        0.00016127       6.61771e-06
929        0.000128522       8.74724e-06
930        0.000161811       5.42382e-06
931        0.000116186       2.35303e-06
932        0.000134456       1.14796e-05
933        0.000188454       3.31532e-06
934        0.000151977       8.43263e-06
935        0.000179727       2.91271e-06
936        0.000198917       1.41471e-05
937        0.000162021       9.3704e-06
938        0.00015799       4.61173e-06
939        0.000244674       7.62645e-06
940        0.00017898       1.22507e-05
941        0.000278363       3.81338e-05
942        0.00011152       4.8728e-06
943        0.000122953       2.76531e-06
944        0.000428768       4.84632e-05
945        0.000181088       8.16966e-06
946        0.000148537       3.39713e-06
947        0.000150261       8.14634e-06
948        0.000233258       9.6546e-06
949        0.000171845       8.96386e-06
950        0.000215645       3.72987e-06
951        0.000221959       7.19671e-06
952        8.65072e-05       5.02373e-06
953        0.000277176       6.67898e-06
954        0.000176894       4.33881e-06
955        0.000158052       7.157e-06
956        9.71269e-05       2.64671e-06
957        0.000134735       1.11658e-06
958        0.000369381       2.39919e-05
959        0.000169274       8.99404e-06
960        0.000141444       5.43549e-06
961        0.000230088       6.81683e-06
962        0.000258365       6.29749e-06
963        0.00018054       9.2978e-06
964        0.000172412       2.50539e-06
965        0.000112094       1.93005e-06
966        0.000124717       3.53642e-06
967        0.00021399       3.30542e-06
968        0.000172329       4.97082e-06
969        0.000148909       5.09197e-06
970        0.000240634       8.94816e-06
971        0.000438275       1.14967e-05
972        0.000208371       2.60402e-05
973        0.000227719       9.00257e-06
974        0.000204468       9.52474e-06
975        0.000158918       5.0618e-06
976        0.000177074       1.49248e-05
977        0.000109311       3.30297e-06
978        0.00014472       5.83328e-06
979        0.000217238       1.34342e-05
980        0.000144159       4.09516e-06
981        0.000224754       1.28908e-05
982        0.000122869       3.59231e-06
983        0.000216531       1.47723e-05
984        0.000272682       6.96567e-06
985        0.000175383       1.34246e-05
986        0.000132807       4.62572e-06
987        0.000102352       1.72336e-06
988        0.000137284       4.55032e-06
989        0.000188777       1.79958e-05
990        0.000238368       1.24038e-05
991        0.000390037       1.72851e-05
992        0.000148776       6.15174e-06
993        0.000134693       5.56278e-06
994        0.000243682       2.83616e-05
995        9.96305e-05       2.52337e-06
996        0.000187914       2.45093e-06
997        0.000290124       2.44864e-05
998        0.000346904       3.55745e-05
999        0.000145247       4.66657e-06
1000        0.000251231       1.25745e-05
1001        0.000609019       5.47175e-05
1002        0.000184968       3.66435e-06
1003        0.000238271       8.1607e-06
1004        0.000217338       7.18899e-06
1005        0.00024098       3.63634e-05
1006        0.000448584       1.30269e-05
1007        0.000356024       3.75712e-06
1008        0.000317579       3.91762e-05
1009        0.000317316       2.13886e-05
1010        0.000242551       8.56391e-06
1011        0.000435057       1.84239e-05
1012        0.000154236       1.83511e-06
1013        0.000292227       1.16677e-05
1014        0.000132583       5.7712e-06
1015        0.000278553       6.14146e-06
1016        0.00078342       4.59201e-05
1017        0.000261981       3.74672e-05
1018        0.000230995       7.42729e-06
1019        0.00050568       2.12708e-05
1020        0.000127761       1.82781e-06
1021        0.000249537       4.36801e-06
1022        0.000211619       9.48315e-06
1023        0.000198244       1.38714e-05
1024        0.000532848       4.00733e-05
1025        0.000154335       9.60993e-06
1026        0.000183145       8.42493e-06
1027        0.00100476       0.000194945
1028        0.00026914       1.31567e-05
1029        0.000144904       3.76461e-06
1030        0.000217622       1.21545e-05
1031        0.000335916       1.27541e-05
1032        0.000419868       2.48405e-05
1033        0.000209194       9.91473e-06
1034        0.000216598       1.22601e-05
1035        0.000687768       3.08237e-05
1036        0.000493157       3.31919e-05
1037        0.000232288       9.14802e-06
1038        0.000164156       6.42025e-06
1039        0.000202609       1.19057e-05
1040        0.000293461       5.32782e-06
1041        0.000492569       3.67191e-05
1042        0.000369527       7.86713e-06
1043        0.000186704       1.82202e-05
1044        0.000551957       4.07108e-05
1045        0.000247095       2.61379e-05
1046        0.00018028       5.54095e-06
1047        0.000245057       1.43947e-05
1048        0.00092673       5.83745e-05
1049        0.000256862       1.03355e-05
1050        0.00033807       1.23781e-05
1051        0.00045681       3.00255e-05
1052        0.000356021       2.08571e-05
1053        0.000216782       3.48155e-06
1054        0.000579384       5.92474e-05
1055        0.000154289       3.33283e-06
1056        0.000185775       5.94721e-06
1057        0.000252751       2.12621e-05
1058        0.000282618       9.95015e-06
1059        0.000274236       1.08526e-05
1060        0.000226105       8.6024e-06
1061        0.000321792       9.80719e-06
1062        0.000566221       2.50042e-05
1063        0.00081163       3.75092e-05
1064        0.000193269       7.68207e-06
1065        0.000624327       4.41774e-05
1066        0.000184056       2.68661e-06
1067        0.000291839       9.66652e-06
1068        0.000300779       9.45265e-06
1069        0.00024498       1.7494e-05
1070        0.000306918       1.29507e-05
1071        0.000769532       6.58405e-05
1072        0.000256295       8.1951e-06
1073        0.000199484       1.32869e-05
1074        0.000129878       4.63263e-06
1075        0.000199233       1.29354e-05
1076        0.000409521       2.35039e-05
1077        0.000260217       2.03132e-05
1078        0.000147477       3.30672e-06
1079        0.00017245       1.3121e-05
1080        0.000378063       2.16734e-05
1081        0.000283982       1.0006e-05
1082        0.000136736       1.1042e-06
1083        0.000662046       1.63976e-05
1084        0.000174802       5.49845e-06
1085        0.000160832       1.21582e-05
1086        0.000252295       2.53359e-05
1087        0.000196021       8.44843e-06
1088        0.000211641       6.88765e-06
1089        0.000347085       1.11398e-05
1090        0.000206283       7.98167e-06
1091        0.000206965       6.80975e-06
1092        0.000170828       6.8952e-06
1093        0.000208392       6.37724e-06
1094        0.000241065       4.34812e-06
1095        0.000161624       1.75134e-05
1096        0.000357759       1.33727e-05
1097        0.000188306       8.7489e-06
1098        0.000288374       1.75527e-05
1099        0.000263012       1.88831e-05
1100        0.000251166       4.78283e-06
1101        0.000337517       1.62376e-05
1102        0.000365573       2.45967e-05
1103        0.000253884       9.41739e-06
1104        0.000310613       6.32038e-06
1105        0.000412248       4.25082e-05
1106        0.000238051       9.69543e-06
1107        0.000494921       3.22357e-05
1108        0.000347439       7.79945e-05
1109        0.000183878       3.60149e-06
1110        0.000313055       1.55086e-05
1111        0.000227526       6.02433e-06
1112        0.000248956       2.73844e-05
1113        0.000200794       1.28844e-05
1114        0.000321832       1.14566e-05
1115        0.000240133       1.01492e-05
1116        0.000131108       2.57568e-06
1117        0.000417877       3.22782e-05
1118        0.000303176       3.94609e-05
1119        0.000158052       5.24847e-06
1120        0.00017487       1.00311e-05
1121        0.000190105       6.45317e-06
1122        0.000191779       1.10313e-05
1123        0.00040497       2.05637e-05
1124        0.000165489       7.50635e-06
1125        0.00024565       1.4867e-05
1126        0.000212591       9.28823e-06
1127        0.000280552       2.41081e-05
1128        0.00061255       4.87946e-05
1129        0.000168374       7.42296e-06
1130        0.000208582       8.04581e-06
1131        0.000150536       4.68417e-06
1132        0.000535305       7.65491e-05
1133        0.000153606       5.29964e-06
1134        0.000149907       4.83861e-06
1135        0.000156563       7.85886e-06
1136        0.000787228       4.92906e-05
1137        0.000417617       3.76954e-05
1138        0.000196431       7.0621e-06
1139        0.00018108       1.228e-05
1140        0.000199842       1.05625e-05
1141        0.000215013       4.32062e-06
1142        0.000120437       1.38521e-06
1143        0.000245758       1.67432e-05
1144        0.000720306       7.78513e-05
1145        0.00019747       1.85335e-05
1146        0.000196801       5.90651e-06
1147        0.000139796       5.62579e-06
1148        0.00015085       3.5243e-06
1149        0.000428273       2.45253e-05
1150        0.000383332       2.84118e-05
1151        0.000214634       1.3028e-05
1152        0.000353988       2.77786e-05
1153        0.000162734       5.55659e-06
1154        0.000174648       9.93366e-06
1155        0.00031791       8.5255e-06
1156        0.00016353       3.97837e-06
1157        0.000484767       1.01419e-05
1158        0.000355052       4.37246e-05
1159        0.000294733       4.21691e-06
1160        0.000164642       9.75564e-06
1161        0.000241272       1.03805e-05
1162        0.000191729       1.01723e-05
1163        0.000353923       1.75565e-05
1164        0.000319432       1.39052e-05
1165        0.000156401       1.20573e-05
1166        0.000126707       3.53739e-06
1167        0.000155736       5.02469e-06
1168        0.000106643       2.71172e-06
1169        0.000140172       2.9251e-06
1170        0.000227148       1.22245e-05
1171        0.000169691       1.16941e-05
1172        0.000229996       6.58881e-06
1173        0.000515921       2.47988e-05
1174        0.000529174       1.91818e-05
1175        0.000168725       5.74108e-06
1176        0.000287703       1.02448e-05
1177        0.000148863       8.4181e-06
1178        0.000628988       3.55875e-05
1179        0.000361444       3.57762e-05
1180        0.000152593       6.81175e-06
1181        0.00018114       4.92041e-06
1182        0.000177604       1.51389e-05
1183        0.000198557       7.29449e-06
1184        0.000173386       7.27623e-06
1185        0.000265221       1.65571e-05
1186        0.000265175       9.58504e-06
1187        0.000181273       8.75863e-06
1188        0.000157149       4.90511e-06
1189        0.000307891       1.52396e-05
1190        0.00046437       2.02704e-05
1191        0.000293271       9.93539e-06
1192        0.000207059       6.48391e-06
1193        0.00021492       4.14698e-06
1194        0.000268326       1.28572e-05
1195        0.000553084       1.90627e-05
1196        0.000274607       1.17942e-05
1197        0.0003043       1.1224e-05
1198        0.000252804       7.05748e-06
1199        0.000189673       1.00338e-05
1200        0.000393447       1.42886e-05
1201        0.000653851       6.89398e-05
1202        0.000438936       1.92312e-05
1203        0.00063402       3.25598e-05
1204        0.000329727       1.6868e-05
1205        0.000584892       4.4877e-05
1206        0.000369546       4.59706e-05
1207        0.00017138       4.45171e-06
1208        0.000201026       3.21083e-06
1209        0.000270826       2.63311e-05
1210        0.000225342       5.91735e-06
1211        0.000173397       7.60175e-06
1212        0.000721654       2.765e-05
1213        0.000181824       1.36242e-05
1214        0.000296718       1.04502e-05
1215        0.000295419       9.67235e-06
1216        0.000274861       8.89146e-06
1217        0.000142891       4.59801e-06
1218        0.000154587       4.86628e-06
1219        0.000150368       3.15145e-06
1220        0.000190359       7.77387e-06
1221        0.000234637       1.2956e-05
1222        0.000277643       1.00102e-05
1223        0.000210716       5.16645e-06
1224        0.000317667       2.59264e-05
1225        0.000270854       2.07848e-06
1226        0.000541675       1.81782e-05
1227        0.000263525       1.24329e-05
1228        0.000192848       5.73519e-06
1229        0.00059794       4.40633e-05
1230        0.000195947       2.29045e-06
1231        0.000338375       1.29755e-05
1232        0.000864331       0.000123978
1233        0.000518761       5.02728e-05
1234        0.000656811       4.49959e-05
1235        0.000330404       2.7161e-05
1236        0.000448062       1.77413e-05
1237        0.000529505       6.28167e-05
1238        0.000326208       1.45596e-05
1239        0.000209072       1.3249e-05
1240        0.000306371       3.88764e-05
1241        0.000219231       7.17382e-06
1242        0.00039886       1.65754e-05
1243        0.000514867       2.60125e-05
1244        0.000239369       3.40749e-05
1245        0.000635785       1.15576e-05
1246        0.000189611       3.97974e-06
1247        0.000196945       6.44358e-06
1248        0.000128642       4.80814e-06
1249        0.000200381       9.35105e-06
1250        0.000533489       6.6645e-05
1251        0.000197197       3.69982e-06
1252        0.000337025       1.89312e-05
1253        0.000256458       1.26089e-05
1254        0.000366761       1.56564e-05
1255        0.000516949       1.73096e-05
1256        0.00026977       1.38671e-05
1257        0.000442205       2.8572e-05
1258        0.000284925       7.95646e-06
1259        0.000493235       1.27295e-05
1260        0.000410262       1.75776e-05
1261        0.00152611       2.75684e-05
1262        0.000475376       3.65814e-05
1263        0.000337713       2.16322e-05
1264        0.000207462       2.49022e-05
1265        0.000343105       3.16504e-05
1266        0.000383464       9.62074e-06
1267        0.000220868       7.98982e-06
1268        0.000165147       5.26512e-06
1269        0.000439876       1.55758e-05
1270        0.000132955       8.86173e-06
1271        0.000238794       1.232e-05
1272        0.000445909       2.858e-05
1273        0.000248243       6.94678e-06
1274        0.000633917       4.45191e-05
1275        0.000575828       4.84455e-05
1276        0.000210375       9.30643e-06
1277        0.000445956       3.90176e-05
1278        0.000220591       1.24266e-05
1279        0.000563806       2.96782e-05
1280        0.000239918       8.27813e-06
1281        0.000581137       4.96011e-05
1282        0.000374146       1.62418e-05
1283        0.000879608       3.65378e-05
1284        0.000169341       1.33731e-06
1285        0.000297302       3.39188e-05
1286        0.00049052       2.74316e-05
1287        0.000271672       6.73987e-06
1288        0.000360909       9.79906e-06
1289        0.000627269       4.00083e-05
1290        0.00020391       1.26539e-05
1291        0.000835168       1.73404e-05
1292        0.000598739       3.56526e-05
1293        0.000180334       8.97908e-06
1294        0.000578725       1.68181e-05
1295        0.000331531       1.79391e-05
1296        0.000242758       1.58212e-05
1297        0.000456742       2.41122e-05
1298        0.000251494       1.55899e-05
1299        0.000899095       7.36946e-05
1300        0.000326401       1.0448e-05
1301        0.000258947       1.05784e-05
1302        0.000484078       6.86853e-05
1303        0.000472516       4.49628e-05
1304        0.000276052       2.1825e-05
1305        0.000397569       1.76644e-05
1306        0.000604801       4.29141e-05
1307        0.000118505       5.84693e-06
1308        0.000271531       4.19914e-06
1309        0.000264319       1.66776e-05
1310        0.000178071       2.1125e-05
1311        0.000358034       7.12036e-06
1312        0.000402407       6.16184e-06
1313        0.000393514       1.21711e-05
1314        0.000292829       8.86401e-06
1315        0.000531385       3.73288e-05
1316        0.000242323       1.26208e-05
1317        0.000369313       2.35416e-05
1318        0.000266831       2.33591e-05
1319        0.000263021       1.67895e-05
1320        0.000901911       2.32735e-05
1321        0.000618948       3.51855e-05
1322        0.000490806       1.87748e-05
1323        0.000371439       1.49259e-05
1324        0.000490178       1.26823e-05
1325        0.000163165       5.90461e-06
1326        0.000177282       1.44981e-05
1327        0.000373372       3.28817e-05
1328        0.000641557       2.62796e-05
1329        0.000345597       1.82822e-05
1330        0.000282784       5.1601e-06
1331        0.000343021       2.26028e-05
1332        0.000445808       4.21186e-05
1333        0.000200609       1.28054e-05
1334        0.00021307       1.66642e-05
1335        0.000238349       9.1778e-06
1336        0.000379218       1.587e-05
1337        0.000219293       1.09348e-05
1338        0.000413276       1.94112e-05
1339        0.000709462       2.23368e-05
1340        0.00015054       1.03206e-05
1341        0.000483375       1.14882e-05
1342        0.000374401       3.44936e-05
1343        0.000203539       4.81092e-06
1344        0.000473515       1.42524e-05
1345        0.000740147       3.22065e-05
1346        0.000865054       7.18943e-05
1347        0.000496833       2.48372e-05
1348        0.000459194       2.04528e-05
1349        0.000233386       7.01486e-06
1350        0.00042548       1.34665e-05
1351        0.000381641       1.0896e-05
1352        0.000253146       2.98585e-05
1353        0.000344354       3.26302e-05
1354        0.000136784       7.36177e-06
1355        0.000217827       1.17215e-05
1356        0.00038781       3.55996e-05
1357        0.000399252       6.09084e-05
1358        0.000580747       0.000119953
1359        0.000481517       4.02416e-05
1360        0.000293239       1.43764e-05
1361        0.000292923       1.2923e-05
1362        0.000649952       2.65863e-05
1363        0.000795217       5.73244e-05
1364        0.000356803       1.01195e-05
1365        0.000402725       2.85514e-05
1366        0.000796683       5.83054e-05
1367        0.000387307       1.53728e-05
1368        0.000638843       2.26775e-05
1369        0.000255765       1.43405e-05
1370        0.000213849       4.65509e-06
1371        0.000351589       1.53909e-05
1372        0.000562419       5.08731e-05
1373        0.000191351       8.46999e-06
1374        0.000351304       2.48152e-05
1375        0.0005355       2.02661e-05
1376        0.000464137       5.31643e-05
1377        0.000316967       2.98957e-06
1378        0.000367213       2.18683e-05
1379        0.000588463       1.94447e-05
1380        0.000568039       1.87437e-05
1381        0.000493087       2.09226e-05
1382        0.000271047       8.44613e-06
1383        0.000414637       2.04394e-05
1384        0.000304762       1.41372e-05
1385        0.000225382       3.3966e-06
1386        0.00111773       7.38393e-05
1387        0.00105551       0.000163405
1388        0.000249246       1.76156e-05
1389        0.000217831       1.68211e-05
1390        0.00015392       4.76915e-06
1391        0.000260396       1.34643e-05
1392        0.000812209       3.88783e-05
1393        0.000152526       6.39041e-06
1394        0.000512422       1.92862e-05
1395        0.000366874       8.9847e-06
1396        0.000248253       1.18971e-05
1397        0.000248755       1.02402e-05
1398        0.000219061       2.85142e-05
1399        0.000373843       1.32927e-05
1400        0.000537008       8.27088e-06
1401        0.000407037       3.19617e-05
1402        0.000230512       6.8544e-06
1403        0.00109064       4.88917e-05
1404        0.000261666       6.76602e-06
1405        0.000226995       1.89655e-05
1406        0.00052305       1.9653e-05
1407        0.00045928       2.8938e-05
1408        0.000214339       7.32966e-06
1409        0.000438841       2.44197e-05
1410        0.000387909       1.65118e-05
1411        0.000308082       8.4079e-06
1412        0.000624443       2.08204e-05
1413        0.000350161       1.19125e-05
1414        0.00102553       4.49082e-05
1415        0.000627304       4.20051e-05
1416        0.000972949       5.26727e-05
1417        0.000501871       2.26929e-05
1418        0.000429806       1.96983e-05
1419        0.000236658       2.5917e-05
1420        0.000262397       1.89264e-05
1421        0.000229901       6.73848e-06
1422        0.000267932       2.92137e-06
1423        0.000429773       1.11236e-05
1424        0.000218799       1.29465e-05
1425        0.00123793       2.43805e-05
1426        0.000577291       3.63024e-05
1427        0.000209875       1.57966e-05
1428        0.000389708       2.41339e-05
1429        0.000491614       2.1205e-05
1430        0.000550655       1.59867e-05
1431        0.000768625       9.04578e-05
1432        0.000635619       3.39515e-05
1433        0.000340881       1.54162e-05
1434        0.000192146       1.79853e-05
1435        0.00029569       1.7152e-05
1436        0.000394544       2.15863e-05
1437        0.000227476       7.59001e-06
1438        0.000266375       8.33789e-06
1439        0.000188256       6.91374e-06
1440        0.000471364       5.02562e-05
1441        0.000860978       3.71764e-05
1442        0.000402079       1.06529e-05
1443        0.00100316       0.000116772
1444        0.000538314       1.79492e-05
1445        0.000368651       1.8754e-05
1446        0.000473538       3.11158e-05
1447        0.000127774       6.61417e-06
1448        0.00066062       2.50911e-05
1449        0.000372565       5.62444e-06
1450        0.000158262       1.22995e-06
1451        0.000304249       1.96189e-05
1452        0.000149655       8.62118e-06
1453        0.000190822       1.01425e-05
1454        0.000599049       2.90701e-05
1455        0.000246914       7.69494e-06
1456        0.000178982       1.57566e-05
1457        0.000465071       2.02518e-05
1458        0.000397123       2.61044e-05
1459        0.000453992       3.17883e-05
1460        0.000221175       7.38104e-06
1461        0.000189835       8.11842e-06
1462        0.00138997       9.06544e-05
1463        0.0005351       6.77777e-06
1464        0.00097631       5.26875e-05
1465        0.000232277       1.38925e-05
1466        0.000264681       1.31015e-05
1467        0.00025122       1.08278e-05
1468        0.000360969       2.6986e-05
1469        0.00024148       1.16501e-05
1470        0.000791492       2.44411e-05
1471        0.000374708       2.35864e-05
1472        0.00044057       2.9917e-05
1473        0.000307788       1.41182e-05
1474        0.000202031       4.08117e-06
1475        0.000215862       2.98345e-05
1476        0.000168017       1.60879e-05
1477        0.000175481       3.13976e-06
1478        0.000283456       6.82243e-06
1479        0.000406391       2.38337e-05
1480        0.000923631       6.02943e-05
1481        0.000258322       3.67202e-05
1482        0.000380348       1.69642e-05
1483        0.000493378       1.56466e-05
1484        0.000493011       1.18634e-05
1485        0.000176257       1.11125e-05
1486        0.000272387       3.27975e-05
1487        0.00035424       2.06989e-05
1488        0.000255976       9.13157e-06
1489        0.000639718       2.95181e-05
1490        0.000652252       7.53532e-05
1491        0.000510393       2.09172e-05
1492        0.000439858       3.21692e-05
1493        0.000265027       3.54185e-05
1494        0.000323939       2.05634e-05
1495        0.00018713       3.42806e-06
1496        0.000791471       3.50655e-05
1497        0.000565838       1.1056e-05
1498        0.000397477       9.7999e-06
1499        0.000620796       6.72197e-05
1500        0.000785183       8.19027e-05
1501        0.00111196       5.43045e-05
1502        0.000943166       5.67772e-05
1503        0.000588716       5.1193e-05
1504        0.00068097       3.09337e-05
1505        0.000362207       1.94449e-05
1506        0.000759987       1.40254e-05
1507        0.0011189       6.48011e-05
1508        0.000793094       2.78624e-05
1509        0.00029069       1.26969e-05
1510        0.000456975       3.55772e-05
1511        0.000818441       2.45032e-05
1512        0.00109822       3.98903e-05
1513        0.000868494       4.17295e-05
1514        0.00106358       0.000111391
1515        0.000169637       1.23347e-05
1516        0.000441493       3.37473e-05
1517        0.000728149       4.01378e-05
1518        0.00103358       2.0946e-05
1519        0.000714274       6.13557e-05
1520        0.00090042       4.1433e-05
1521        0.000465663       2.83017e-05
1522        0.00150549       3.67761e-05
1523        0.000517507       1.11965e-05
1524        0.000260834       6.4895e-06
1525        0.000753137       7.37707e-05
1526        0.00117589       9.42192e-05
1527        0.000653551       6.91442e-05
1528        0.000294609       1.03555e-05
1529        0.000364985       2.58326e-05
1530        0.000795619       2.79878e-05
1531        0.000854034       2.64845e-05
1532        0.000356687       2.06745e-05
1533        0.000216257       4.61542e-06
1534        0.000840678       0.000106347
1535        0.00084274       6.6181e-05
1536        0.0017098       0.000100302
1537        0.000773446       3.33921e-05
1538        0.00115267       5.33931e-05
1539        0.000852223       7.19191e-05
1540        0.000158964       1.76409e-05
1541        0.000604738       1.72684e-05
1542        0.000143115       4.71099e-06
1543        0.000169954       4.29717e-06
1544        0.000691755       4.39738e-05
1545        0.000739805       9.73862e-05
1546        0.00106331       0.000118095
1547        0.000212473       1.02891e-05
1548        0.000818216       8.67142e-05
1549        0.00148204       0.000115822
1550        0.000599055       2.1902e-05
1551        0.000828351       0.000192901
1552        0.000229727       7.94294e-06
1553        0.00115101       0.000102504
1554        0.00109507       7.14436e-05
1555        0.000849529       9.17515e-05
1556        0.00115049       7.70965e-05
1557        0.00116192       3.31373e-05
1558        0.000422381       3.46315e-05
1559        0.000581007       2.805e-05
1560        0.000351015       4.95837e-05
1561        0.000283071       1.6888e-05
1562        0.000380426       4.75607e-05
1563        0.000212775       2.87636e-05
1564        0.00026726       2.5957e-05
1565        0.000364301       1.08313e-05
1566        0.000381438       1.87074e-05
1567        0.000612208       2.84628e-05
1568        0.000512936       8.27778e-05
1569        0.000265938       2.0698e-05
1570        0.000434421       3.31541e-05
1571        0.000698199       3.67219e-05
1572        0.000993914       1.50973e-05
1573        0.00125328       5.96706e-05
1574        0.000667864       6.18948e-05
1575        0.000380379       2.35188e-05
1576        0.000522218       2.09004e-05
1577        0.0015541       8.36855e-05
1578        0.000362534       1.29236e-05
1579        0.00113338       6.22819e-05
1580        0.000868961       3.02407e-05
1581        0.000353036       4.99844e-05
1582        0.000515289       2.64639e-05
1583        0.00060473       1.05148e-05
1584        0.000819503       5.38214e-05
1585        0.00131607       3.24005e-05
1586        0.00110535       3.48683e-05
1587        0.000784291       4.49545e-05
1588        0.000241144       2.06903e-06
1589        0.000358434       2.22957e-05
1590        0.00049008       7.99499e-05
1591        0.000510838       2.55109e-05
1592        0.000254993       2.29591e-05
1593        0.000354059       1.60139e-05
1594        0.000485614       4.1426e-05
1595        0.000348367       6.02885e-06
1596        0.000545726       1.23877e-05
1597        0.000300196       9.59121e-06
1598        0.000204415       8.26235e-06
1599        0.000491872       2.02356e-05
1600        0.000613145       4.21406e-05
1601        0.000547149       1.15095e-05
1602        0.000508617       2.82978e-05
1603        0.00135856       9.76511e-05
1604        0.000509038       3.97139e-05
1605        0.000433766       2.97967e-05
1606        0.000739051       0.000134147
1607        0.000250919       9.65555e-06
1608        0.000496091       2.29458e-05
1609        0.000479632       2.30768e-05
1610        0.00089183       2.06606e-05
1611        0.000714297       5.59484e-05
1612        0.000342781       2.16729e-05
1613        0.00109236       7.07561e-05
1614        0.000358173       1.56431e-05
1615        0.000702259       1.88316e-05
1616        0.000966402       0.000104917
1617        0.000521268       5.43088e-05
1618        0.000314655       2.33439e-05
1619        0.00122916       0.000158606
1620        0.000532559       3.3595e-05
1621        0.000345429       1.35091e-05
1622        0.000219981       6.73592e-06
1623        0.000829781       6.36407e-05
1624        0.000470621       4.31598e-05
1625        0.000335715       1.1421e-05
1626        0.000433115       3.86006e-05
1627        0.000771443       3.3806e-05
1628        0.000370658       9.55177e-06
1629        0.000902733       2.02102e-05
1630        0.000130306       1.77793e-06
1631        0.000626223       4.01601e-05
1632        0.000675157       3.81615e-05
1633        0.00049749       3.55977e-05
1634        0.000654826       4.00271e-05
1635        0.000742072       3.17703e-05
1636        0.000575416       5.14819e-05
1637        0.00114588       3.28522e-05
1638        0.000508851       3.85081e-05
1639        0.000300681       3.09232e-05
1640        0.000879714       5.78049e-05
1641        0.000639522       7.2551e-05
1642        0.000662628       3.12154e-05
1643        0.00043961       1.48953e-05
1644        0.000854001       3.3206e-05
1645        0.00135752       4.68858e-05
1646        0.00030715       7.03646e-06
1647        0.000111558       3.36987e-06
1648        0.00110833       2.42548e-05
1649        0.000670563       3.83045e-05
1650        0.000478997       4.49149e-05
1651        0.00109265       0.000113338
1652        0.00144315       0.000118386
1653        0.000624598       1.95253e-05
1654        0.000988452       2.93257e-05
1655        0.000548268       2.78354e-05
1656        0.000537604       2.68093e-05
1657        0.00085425       8.1155e-05
1658        0.000449738       7.02301e-06
1659        0.000519993       5.27977e-05
1660        0.000204888       3.33448e-06
1661        0.000838628       8.55428e-05
1662        0.00130444       0.000113171
1663        0.000255709       1.57434e-05
1664        0.000743192       5.3814e-05
1665        0.00117065       5.35407e-05
1666        0.000498833       2.7303e-05
1667        0.000142519       6.81928e-06
