Sample   Start  End 
330   January 19 10:28 PM  January 20 02:29 AM 
331   January 19 10:27 PM  January 20 02:29 AM 
332   January 19 10:27 PM  January 20 02:28 AM 
333   January 19 10:27 PM  January 20 02:28 AM 
334   January 19 10:26 PM  January 20 02:29 AM 
335   January 19 10:26 PM  January 20 02:28 AM 
336   January 19 10:25 PM  January 20 02:28 AM 
337   January 19 10:24 PM  January 20 02:26 AM 
338   January 19 10:24 PM  January 20 02:25 AM 
339   January 19 10:23 PM  January 20 02:24 AM 
340   January 19 10:21 PM  January 20 02:23 AM 
341   January 19 10:17 PM  January 20 02:18 AM 
342   January 19 10:16 PM  January 20 02:18 AM 
343   January 19 10:16 PM  January 20 02:17 AM 
344   January 19 10:04 PM  January 20 02:06 AM 
345   January 19 10:02 PM  January 20 02:04 AM 
346   January 19 09:53 PM  January 20 01:56 AM 
347   January 19 09:29 PM  January 20 01:30 AM 
348   January 19 07:56 PM  January 19 11:57 PM 
349   January 19 07:55 PM  January 20 01:19 AM 
350   January 19 07:51 PM  January 20 01:16 AM 
351   January 19 07:50 PM  January 20 01:14 AM 
352   January 19 07:50 PM  January 20 01:14 AM 
353   January 19 07:49 PM  January 20 01:12 AM 
354   January 19 07:47 PM  January 20 01:12 AM 
355   January 19 07:47 PM  January 20 01:12 AM 
356   January 19 07:47 PM  January 20 01:11 AM 
357   January 19 07:46 PM  January 20 01:09 AM 
358   January 19 07:46 PM  January 20 01:09 AM 
359   January 19 07:46 PM  January 20 01:09 AM 
360   January 19 07:45 PM  January 20 01:10 AM 
361   January 19 07:45 PM  January 20 01:08 AM 
362   January 19 07:45 PM  January 20 01:07 AM 
363   January 19 07:45 PM  January 20 01:08 AM 
364   January 19 07:43 PM  January 20 01:08 AM 
365   January 19 07:43 PM  January 20 01:07 AM 
366   January 19 07:42 PM  January 20 01:06 AM 
367   January 19 07:39 PM  January 20 01:04 AM 
368   January 19 07:38 PM  January 20 01:02 AM 
369   January 19 07:38 PM  January 20 01:02 AM 
370   January 19 07:38 PM  January 20 01:02 AM 
371   January 19 07:38 PM  January 20 01:04 AM 
372   January 19 07:38 PM  January 20 01:01 AM 
373   January 19 07:37 PM  January 20 01:02 AM 
374   January 19 07:37 PM  January 20 01:01 AM 
375   January 19 07:35 PM  January 20 12:59 AM 
376   January 19 07:33 PM  January 20 01:00 AM 
377   January 19 07:31 PM  January 20 12:54 AM 
378   January 19 07:31 PM  January 20 12:57 AM 
379   January 19 07:31 PM  January 20 12:55 AM 
380   January 19 07:30 PM  January 20 12:54 AM 
381   January 19 07:29 PM  January 20 12:54 AM 
382   January 19 07:29 PM  January 20 01:00 AM 
383   January 19 06:50 PM  January 20 12:13 AM 
384   January 19 06:43 PM  January 20 12:07 AM 
385   January 19 06:25 PM  January 19 11:48 PM 
386   January 19 05:18 PM  January 19 10:43 PM 
387   January 19 05:10 PM  January 19 10:34 PM 
388   January 19 05:08 PM  January 19 10:30 PM 
389   January 19 05:07 PM  January 19 10:30 PM 
390   January 19 05:05 PM  January 19 10:30 PM 
391   January 19 05:03 PM  January 19 10:27 PM 
392   January 19 05:03 PM  January 19 10:28 PM 
393   January 19 05:03 PM  January 19 10:26 PM 
394   January 19 05:03 PM  January 19 10:26 PM 
395   January 19 05:02 PM  January 19 10:26 PM 
396   January 19 05:02 PM  January 19 10:27 PM 
397   January 19 05:02 PM  January 19 10:25 PM 
398   January 19 05:01 PM  January 19 10:27 PM 
399   January 19 05:00 PM  January 19 10:24 PM 
400   January 19 04:59 PM  January 19 10:24 PM 
401   January 19 04:58 PM  January 19 10:21 PM 
402   January 19 04:58 PM  January 19 10:22 PM 
403   January 19 04:54 PM  January 20 12:38 AM 
404   January 19 04:53 PM  January 19 10:16 PM 
405   January 19 04:53 PM  January 19 10:15 PM 
406   January 19 04:52 PM  January 19 10:16 PM 
407   January 19 04:40 PM  January 19 10:04 PM 
408   January 19 04:39 PM  January 19 10:02 PM 
409   January 19 04:29 PM  January 19 09:53 PM 
410   January 19 04:05 PM  January 19 09:29 PM 
411   January 19 02:31 PM  January 19 07:55 PM 
412   January 19 02:30 PM  January 19 07:55 PM 
413   January 19 02:27 PM  January 19 07:51 PM 
414   January 19 02:26 PM  January 19 07:49 PM 
415   January 19 02:26 PM  January 19 07:49 PM 
416   January 19 02:24 PM  January 19 07:48 PM 
417   January 19 02:24 PM  January 19 07:46 PM 
418   January 19 02:23 PM  January 19 07:47 PM 
419   January 19 02:23 PM  January 19 07:47 PM 
420   January 19 02:22 PM  January 19 07:46 PM 
421   January 19 02:22 PM  January 19 07:45 PM 
422   January 19 02:22 PM  January 19 07:46 PM 
423   January 19 02:21 PM  January 19 07:45 PM 
424   January 19 02:21 PM  January 19 07:44 PM 
425   January 19 02:21 PM  January 19 07:44 PM 
426   January 19 02:20 PM  January 19 07:45 PM 
427   January 19 02:19 PM  January 19 07:41 PM 
428   January 19 02:19 PM  January 19 07:43 PM 
429   January 19 02:18 PM  January 19 07:42 PM 
430   January 19 02:15 PM  January 19 07:38 PM 
431   January 19 02:14 PM  January 19 07:38 PM 
432   January 19 02:14 PM  January 19 07:38 PM 
433   January 19 02:14 PM  January 19 07:38 PM 
434   January 19 02:14 PM  January 19 07:37 PM 
435   January 19 02:14 PM  January 19 07:39 PM 
436   January 19 02:14 PM  January 19 07:38 PM 
437   January 19 02:12 PM  January 19 07:36 PM 
438   January 19 02:10 PM  January 19 07:35 PM 
439   January 19 02:08 PM  January 19 07:32 PM 
440   January 19 02:07 PM  January 19 07:31 PM 
441   January 19 02:06 PM  January 19 07:29 PM 
442   January 19 02:06 PM  January 19 07:31 PM 
443   January 19 02:06 PM  January 19 07:30 PM 
444   January 19 02:05 PM  January 19 07:29 PM 
445   January 19 02:05 PM  January 19 07:29 PM 
446   January 19 01:26 PM  January 19 06:50 PM 
447   January 19 01:17 PM  January 19 06:43 PM 
448   January 19 01:01 PM  January 19 06:25 PM 
449   January 19 11:55 AM  January 19 05:18 PM 
450   January 19 11:45 AM  January 19 05:09 PM 
451   January 19 11:44 AM  January 19 05:07 PM 
452   January 19 11:43 AM  January 19 05:07 PM 
453   January 19 11:42 AM  January 19 05:04 PM 
454   January 19 11:38 AM  January 19 05:02 PM 
455   January 19 11:38 AM  January 19 05:02 PM 
456   January 19 11:38 AM  January 19 05:02 PM 
457   January 19 11:37 AM  January 19 05:00 PM 
458   January 19 11:37 AM  January 19 05:02 PM 
459   January 19 11:37 AM  January 19 05:01 PM 
460   January 19 11:37 AM  January 19 05:03 PM 
461   January 19 11:37 AM  January 19 05:01 PM 
462   January 19 11:37 AM  January 19 05:01 PM 
463   January 19 11:35 AM  January 19 04:59 PM 
464   January 19 11:35 AM  January 19 04:58 PM 
465   January 19 11:34 AM  January 19 04:58 PM 
466   January 19 11:29 AM  January 19 04:53 PM 
467   January 19 11:29 AM  January 19 04:54 PM 
468   January 19 11:28 AM  January 19 04:52 PM 
469   January 19 11:27 AM  January 19 04:52 PM 
470   January 19 11:16 AM  January 19 04:39 PM 
471   January 19 11:15 AM  January 19 04:40 PM 
472   January 19 11:06 AM  January 19 04:29 PM 
473   January 19 10:41 AM  January 19 04:05 PM 
474   January 19 09:05 AM  January 19 02:29 PM 
475   January 19 09:04 AM  January 19 02:26 PM 
476   January 19 09:03 AM  January 19 02:27 PM 
477   January 19 09:03 AM  January 19 02:31 PM 
478   January 19 09:01 AM  January 19 02:23 PM 
479   January 19 09:01 AM  January 19 02:26 PM 
480   January 19 09:00 AM  January 19 02:24 PM 
481   January 19 08:59 AM  January 19 02:22 PM 
482   January 19 08:59 AM  January 19 02:20 PM 
483   January 19 08:59 AM  January 19 02:23 PM 
484   January 19 08:58 AM  January 19 02:22 PM 
485   January 19 08:58 AM  January 19 02:21 PM 
486   January 19 08:58 AM  January 19 02:22 PM 
487   January 19 08:57 AM  January 19 02:20 PM 
488   January 19 08:57 AM  January 19 02:21 PM 
489   January 19 08:56 AM  January 19 02:20 PM 
490   January 19 08:55 AM  January 19 02:18 PM 
491   January 19 08:54 AM  January 19 02:19 PM 
492   January 19 08:54 AM  January 19 02:19 PM 
493   January 19 08:53 AM  January 19 02:14 PM 
494   January 19 08:52 AM  January 19 02:14 PM 
495   January 19 08:51 AM  January 19 02:15 PM 
496   January 19 08:51 AM  January 19 02:14 PM 
497   January 19 08:50 AM  January 19 02:13 PM 
