#str         Henry coeff (mol/kg/Pa)          error (mol/kg/Pa)   
836        0.000509752       6.92868e-06
837        0.000303891       3.79218e-06
838        0.000474634       3.19836e-05
839        0.000505429       1.34058e-05
840        0.000249943       7.97096e-06
841        0.000288531       7.15971e-06
842        0.000351552       5.83094e-06
843        0.000297601       2.90156e-06
844        0.00038219       8.67215e-06
845        0.000383933       9.78615e-06
846        0.000323488       1.28031e-05
847        0.000363671       7.17439e-06
848        0.000299249       1.39428e-05
849        0.000523153       3.11708e-05
850        0.000606043       4.51651e-05
851        0.00031668       5.40037e-06
852        0.000228396       1.09445e-05
853        0.000217352       4.72049e-06
854        0.000351643       6.07356e-06
855        0.000285202       4.52471e-06
856        0.000300833       6.81422e-06
857        0.000455217       2.45674e-05
858        0.000490781       1.09819e-05
859        0.000684929       5.19755e-05
860        0.000360799       1.2459e-05
861        0.000441807       2.25622e-05
862        0.000404731       7.44328e-06
863        0.000309268       1.3284e-05
864        0.000415841       2.93945e-05
865        0.00037253       6.06456e-06
866        0.000605349       2.87028e-05
867        0.000406316       1.10133e-05
868        0.000643736       3.89847e-05
869        0.000434888       3.80288e-05
870        0.000755714       2.70936e-05
871        0.000686695       3.8144e-05
872        0.000629858       1.19349e-05
873        0.000697701       3.71199e-05
874        0.00060535       9.70752e-06
875        0.000629817       3.18847e-05
876        0.000451459       5.86798e-06
877        0.000463191       1.59602e-05
878        0.000896178       2.44877e-05
879        0.000815573       3.23425e-05
880        0.000890646       3.78528e-05
881        0.000618688       1.42868e-05
882        0.000809414       2.32894e-05
883        0.000626191       2.65769e-05
884        0.000682472       4.66794e-05
885        0.000688412       3.47347e-05
886        0.000764304       1.21478e-05
887        0.000887561       3.92683e-05
888        0.000645161       4.1263e-05
889        0.000239688       1.52948e-05
890        0.00101947       5.00571e-05
891        0.000639197       1.19633e-05
892        0.000696064       5.68169e-05
893        0.000464691       2.33411e-05
894        0.000821131       4.65417e-05
